2023-07-07 17:07:09.359684118 UTC,200 OK,479159490
2023-07-07 17:07:09.359687194 UTC,200 OK,497026271
2023-07-07 17:07:09.359689823 UTC,200 OK,464044920
2023-07-07 17:07:09.359698688 UTC,200 OK,451552980
2023-07-07 17:07:09.359707877 UTC,200 OK,512717421
2023-07-07 17:07:09.359713170 UTC,200 OK,474413993
2023-07-07 17:07:09.359725777 UTC,200 OK,466738874
2023-07-07 17:07:09.359745480 UTC,200 OK,513550456
2023-07-07 17:07:09.359759253 UTC,200 OK,483816697
2023-07-07 17:07:09.359808229 UTC,200 OK,471480026
2023-07-07 17:07:09.811373615 UTC,200 OK,137803678
2023-07-07 17:07:09.823871333 UTC,200 OK,148890709
2023-07-07 17:07:09.826695443 UTC,200 OK,142075989
2023-07-07 17:07:09.831448598 UTC,200 OK,144329530
2023-07-07 17:07:09.834317380 UTC,200 OK,160728233
2023-07-07 17:07:09.839068553 UTC,200 OK,176264433
2023-07-07 17:07:09.843715878 UTC,200 OK,166244616
2023-07-07 17:07:09.856846647 UTC,200 OK,193437462
2023-07-07 17:07:09.872598687 UTC,200 OK,179609380
2023-07-07 17:07:09.873441955 UTC,200 OK,188885691
2023-07-07 17:07:09.949312054 UTC,200 OK,141532168
2023-07-07 17:07:09.968961583 UTC,200 OK,139076056
2023-07-07 17:07:09.972924896 UTC,200 OK,184867151
2023-07-07 17:07:09.975962734 UTC,200 OK,163467783
2023-07-07 17:07:09.995207658 UTC,200 OK,186730776
2023-07-07 17:07:10.010108424 UTC,200 OK,206203611
2023-07-07 17:07:10.015495047 UTC,200 OK,167067316
2023-07-07 17:07:10.050482777 UTC,200 OK,174946628
2023-07-07 17:07:10.052370900 UTC,200 OK,178265347
2023-07-07 17:07:10.062424741 UTC,200 OK,174979356
2023-07-07 17:07:10.091015111 UTC,200 OK,214555936
2023-07-07 17:07:10.108230265 UTC,200 OK,164158264
2023-07-07 17:07:10.139640106 UTC,200 OK,182774666
2023-07-07 17:07:10.157977605 UTC,200 OK,157522201
2023-07-07 17:07:10.182159539 UTC,200 OK,177901412
2023-07-07 17:07:10.182694295 UTC,200 OK,183637199
2023-07-07 17:07:10.216550959 UTC,200 OK,143571146
2023-07-07 17:07:10.225633432 UTC,200 OK,177914045
2023-07-07 17:07:10.230771666 UTC,200 OK,190561653
2023-07-07 17:07:10.237578576 UTC,200 OK,173460511
2023-07-07 17:07:10.272557447 UTC,200 OK,165817152
2023-07-07 17:07:10.305744464 UTC,200 OK,195953997
2023-07-07 17:07:10.315655561 UTC,200 OK,177926721
2023-07-07 17:07:10.322633303 UTC,200 OK,170845543
2023-07-07 17:07:10.360184858 UTC,200 OK,175931336
2023-07-07 17:07:10.360234511 UTC,200 OK,176549456
2023-07-07 17:07:10.366456461 UTC,200 OK,167251863
2023-07-07 17:07:10.403671160 UTC,200 OK,169009736
2023-07-07 17:07:10.411225011 UTC,200 OK,160660704
2023-07-07 17:07:10.421530945 UTC,200 OK,152201147
2023-07-07 17:07:10.438532741 UTC,200 OK,198622239
2023-07-07 17:07:10.493633243 UTC,200 OK,176652298
2023-07-07 17:07:10.493728737 UTC,200 OK,174868785
2023-07-07 17:07:10.501878620 UTC,200 OK,164573455
2023-07-07 17:07:10.533841346 UTC,200 OK,206833937
2023-07-07 17:07:10.536279125 UTC,200 OK,175812415
2023-07-07 17:07:10.537003459 UTC,200 OK,173641134
2023-07-07 17:07:10.572024203 UTC,200 OK,267918453
2023-07-07 17:07:10.572850044 UTC,200 OK,197055933
2023-07-07 17:07:10.573926709 UTC,200 OK,206099804
2023-07-07 17:07:10.637325581 UTC,200 OK,158512444
2023-07-07 17:07:10.666587383 UTC,200 OK,172008120
2023-07-07 17:07:10.668711632 UTC,200 OK,179667780
2023-07-07 17:07:10.670465914 UTC,200 OK,173771587
2023-07-07 17:07:10.710834951 UTC,200 OK,171002164
2023-07-07 17:07:10.712263330 UTC,200 OK,163721820
2023-07-07 17:07:10.740863408 UTC,200 OK,163772110
2023-07-07 17:07:10.770069979 UTC,200 OK,156384973
2023-07-07 17:07:10.780167672 UTC,200 OK,149837358
2023-07-07 17:07:10.796005608 UTC,200 OK,176630309
2023-07-07 17:07:10.838752646 UTC,200 OK,174187592
2023-07-07 17:07:10.840056324 UTC,200 OK,165204488
2023-07-07 17:07:10.844435636 UTC,200 OK,162270112
2023-07-07 17:07:10.848549760 UTC,200 OK,161195837
2023-07-07 17:07:10.876210522 UTC,200 OK,164023501
2023-07-07 17:07:10.882036502 UTC,200 OK,171802707
2023-07-07 17:07:10.904772890 UTC,200 OK,190941231
2023-07-07 17:07:10.926614219 UTC,200 OK,179236545
2023-07-07 17:07:10.930173578 UTC,200 OK,180555685
2023-07-07 17:07:10.972773468 UTC,200 OK,177991328
2023-07-07 17:07:11.005379063 UTC,200 OK,173200106
2023-07-07 17:07:11.006875500 UTC,200 OK,166865653
2023-07-07 17:07:11.009942019 UTC,200 OK,161433032
2023-07-07 17:07:11.013075486 UTC,200 OK,160540674
2023-07-07 17:07:11.040366639 UTC,200 OK,186255412
2023-07-07 17:07:11.054051425 UTC,200 OK,172242673
2023-07-07 17:07:11.095840461 UTC,200 OK,189544838
2023-07-07 17:07:11.106075259 UTC,200 OK,178824098
2023-07-07 17:07:11.110894743 UTC,200 OK,169438146
2023-07-07 17:07:11.150953194 UTC,200 OK,152204901
2023-07-07 17:07:11.171537174 UTC,200 OK,197465119
2023-07-07 17:07:11.173783361 UTC,200 OK,191260143
2023-07-07 17:07:11.173859622 UTC,200 OK,184529649
2023-07-07 17:07:11.178742013 UTC,200 OK,199021546
2023-07-07 17:07:11.226481277 UTC,200 OK,195392985
2023-07-07 17:07:11.226773029 UTC,200 OK,199332483
2023-07-07 17:07:11.280599387 UTC,200 OK,158918207
2023-07-07 17:07:11.285097590 UTC,200 OK,150364056
2023-07-07 17:07:11.285573342 UTC,200 OK,149333407
2023-07-07 17:07:11.303334020 UTC,200 OK,191514604
