2023-07-06 16:07:19.620819826 UTC,200 OK,637216092
2023-07-06 16:07:19.767649629 UTC,200 OK,146615276
2023-07-06 16:07:19.938140013 UTC,200 OK,170294123
2023-07-06 16:07:20.097926771 UTC,200 OK,159599190
2023-07-06 16:07:20.267888924 UTC,200 OK,169736900
2023-07-06 16:07:20.410173515 UTC,200 OK,142073231
2023-07-06 16:07:20.548497734 UTC,200 OK,138105816
2023-07-06 16:07:20.690390457 UTC,200 OK,141707482
2023-07-06 16:07:20.858178410 UTC,200 OK,167572188
2023-07-06 16:07:21.028964875 UTC,200 OK,170587960
2023-07-06 16:07:21.195001528 UTC,200 OK,165848954
2023-07-06 16:07:21.333717982 UTC,200 OK,138482991
2023-07-06 16:07:21.472863945 UTC,200 OK,138950103
2023-07-06 16:07:22.293929731 UTC,200 OK,820867147
2023-07-06 16:07:22.446664112 UTC,200 OK,152517675
2023-07-06 16:07:22.722891066 UTC,200 OK,276031445
2023-07-06 16:07:22.869628709 UTC,200 OK,146550880
2023-07-06 16:07:23.081365686 UTC,200 OK,211511200
2023-07-06 16:07:23.360149435 UTC,200 OK,278565300
2023-07-06 16:07:23.528974198 UTC,200 OK,168640299
2023-07-06 16:07:23.675157679 UTC,200 OK,145990466
2023-07-06 16:07:23.836670371 UTC,200 OK,161321569
2023-07-06 16:07:23.998463928 UTC,200 OK,161608037
2023-07-06 16:07:24.138806465 UTC,200 OK,140147248
2023-07-06 16:07:24.285161084 UTC,200 OK,146160446
2023-07-06 16:07:24.430600582 UTC,200 OK,145244906
2023-07-06 16:07:24.576565457 UTC,200 OK,145777903
2023-07-06 16:07:24.770233821 UTC,200 OK,193430009
2023-07-06 16:07:24.909142506 UTC,200 OK,138662256
2023-07-06 16:07:25.052385883 UTC,200 OK,143028814
2023-07-06 16:07:25.217300334 UTC,200 OK,164702837
2023-07-06 16:07:25.381238156 UTC,200 OK,163741244
2023-07-06 16:07:25.566965356 UTC,200 OK,185497638
2023-07-06 16:07:25.737344438 UTC,200 OK,170196231
2023-07-06 16:07:25.928811892 UTC,200 OK,191275635
2023-07-06 16:07:26.111915777 UTC,200 OK,182904255
2023-07-06 16:07:26.253219965 UTC,200 OK,141112250
2023-07-06 16:07:26.729725741 UTC,200 OK,476324269
2023-07-06 16:07:26.896076388 UTC,200 OK,166139065
2023-07-06 16:07:27.062090635 UTC,200 OK,165827888
2023-07-06 16:07:27.207988654 UTC,200 OK,145694314
2023-07-06 16:07:27.378781034 UTC,200 OK,170570741
2023-07-06 16:07:27.546913542 UTC,200 OK,167935948
2023-07-06 16:07:27.715065443 UTC,200 OK,167952455
2023-07-06 16:07:27.881792318 UTC,200 OK,166497893
2023-07-06 16:07:28.047276302 UTC,200 OK,165286028
2023-07-06 16:07:28.213769913 UTC,200 OK,166315543
2023-07-06 16:07:28.376059404 UTC,200 OK,162063503
2023-07-06 16:07:28.514380227 UTC,200 OK,138133485
2023-07-06 16:07:28.673597997 UTC,200 OK,159029647
