2023-07-06 22:07:11.060511528 UTC,200 OK,775044859
2023-07-06 22:07:11.236375122 UTC,200 OK,175639162
2023-07-06 22:07:11.372861405 UTC,200 OK,136276777
2023-07-06 22:07:11.580813598 UTC,200 OK,207731541
2023-07-06 22:07:11.747366519 UTC,200 OK,166332288
2023-07-06 22:07:11.883817325 UTC,200 OK,136229851
2023-07-06 22:07:12.114171166 UTC,200 OK,230161767
2023-07-06 22:07:12.253061942 UTC,200 OK,138680010
2023-07-06 22:07:12.481136902 UTC,200 OK,227817137
2023-07-06 22:07:12.632415621 UTC,200 OK,151059347
2023-07-06 22:07:12.771601871 UTC,200 OK,138994527
2023-07-06 22:07:12.910420177 UTC,200 OK,138504701
2023-07-06 22:07:13.059843252 UTC,200 OK,149215198
2023-07-06 22:07:13.196801294 UTC,200 OK,136612273
2023-07-06 22:07:13.331740679 UTC,200 OK,134724605
2023-07-06 22:07:13.470887229 UTC,200 OK,138948678
2023-07-06 22:07:13.622966398 UTC,200 OK,151863288
2023-07-06 22:07:13.759107463 UTC,200 OK,135945993
2023-07-06 22:07:13.897826846 UTC,200 OK,138505076
2023-07-06 22:07:14.036445096 UTC,200 OK,138427209
2023-07-06 22:07:14.199029405 UTC,200 OK,162400793
2023-07-06 22:07:14.333323026 UTC,200 OK,134111172
2023-07-06 22:07:14.473993717 UTC,200 OK,140473764
2023-07-06 22:07:14.612513010 UTC,200 OK,138309450
2023-07-06 22:07:14.750549414 UTC,200 OK,137842865
2023-07-06 22:07:14.923775605 UTC,200 OK,173030092
2023-07-06 22:07:15.082319271 UTC,200 OK,158351108
2023-07-06 22:07:15.221777749 UTC,200 OK,139196118
2023-07-06 22:07:15.357889880 UTC,200 OK,135908399
2023-07-06 22:07:15.492628528 UTC,200 OK,134542496
2023-07-06 22:07:15.629193452 UTC,200 OK,136343733
2023-07-06 22:07:15.789736988 UTC,200 OK,160357096
2023-07-06 22:07:15.928796365 UTC,200 OK,138876986
2023-07-06 22:07:16.090156078 UTC,200 OK,161130409
2023-07-06 22:07:16.233589945 UTC,200 OK,143218980
2023-07-06 22:07:16.371236338 UTC,200 OK,137423235
2023-07-06 22:07:16.514792501 UTC,200 OK,143351555
2023-07-06 22:07:16.657191273 UTC,200 OK,142193867
2023-07-06 22:07:16.790183008 UTC,200 OK,132762596
2023-07-06 22:07:16.949677553 UTC,200 OK,159309712
2023-07-06 22:07:17.086188071 UTC,200 OK,136305607
2023-07-06 22:07:17.248436230 UTC,200 OK,162031783
2023-07-06 22:07:17.393420851 UTC,200 OK,144769771
2023-07-06 22:07:17.534293353 UTC,200 OK,140651025
2023-07-06 22:07:17.671228678 UTC,200 OK,136743027
2023-07-06 22:07:17.804843386 UTC,200 OK,133396588
2023-07-06 22:07:17.939136906 UTC,200 OK,134111189
2023-07-06 22:07:18.074646054 UTC,200 OK,135308419
2023-07-06 22:07:18.212750174 UTC,200 OK,137910661
2023-07-06 22:07:18.348458953 UTC,200 OK,135515679
